id,value
id_116,42.819916917592565
id_117,74.12541106697228
id_118,5.031455520996361
id_119,19.400773129317646
id_120,51.7956372679389
id_121,49.02880253328482
id_122,25.427708748126577
id_123,28.642410790492082
id_124,26.51306045880406
id_125,51.132210980888495
id_126,36.8757117586594
id_127,35.602957463916844
id_128,8.88778008675061
id_129,15.328711889887204
id_130,5.881400149939358
id_131,53.451028721718956
id_132,7.756966970374114
id_133,34.07160620315733
id_134,91.95430079406097
id_135,44.6725267780375
id_136,52.591162991291945
id_137,19.737462606612603
id_138,39.984479577005324
id_139,91.40029888378224
id_140,28.10080242332317
id_141,18.861408712560113
id_142,16.6484433771377
id_143,46.603978073625946
id_144,36.12468676579687
id_145,29.371244013065912
id_146,42.97129367497723
id_147,4.649715418268595
id_148,27.877570150022034
id_149,1.8495223603496926
id_150,33.077584745943355
id_151,62.93907394423067
id_152,18.81991586453353
id_153,13.713008711223154
id_154,17.868264204511735
id_155,12.81548896493142
id_156,27.39214653265137
id_157,16.559395991788133
id_158,31.47430291165155
id_159,75.10284803808686
id_160,34.24841197435544
id_161,26.318864113703274
id_162,60.11583866283684
id_163,50.95220630025863
id_164,43.171500412188
id_165,46.458818385858365
id_166,21.741311259327446
id_167,8.504166499195245
id_168,13.543681264531871
id_169,11.224825178186924
id_170,40.644654471747366
id_171,16.987354574428064
id_172,21.03237920528116
id_173,20.55197550657246
id_174,29.167662848155643
id_175,37.34980475970179
id_176,5.1212740682008215
id_177,32.914228752884505
id_178,35.58841084139444
id_179,41.460538046014385
id_180,35.74734691803983
id_181,56.5055188230354
id_182,19.507016306705534
id_183,18.867396121823756
id_184,16.190699364677982
id_185,37.83407675604403
id_186,35.04392656553927
id_187,27.654986426644303
id_188,52.00919637376751
id_189,41.15776486580401
id_190,19.269612388724543
id_191,46.78883987277065
id_192,22.88055661935307
id_193,3.5311820964593115
id_194,29.32511751385037
id_195,30.263480911196158
id_196,8.136116516887519
id_197,50.67692910750495
id_198,23.5732093421993
id_199,56.691967015689606
id_200,39.04575374879373
id_201,35.80482827588128
id_202,25.253698316979868
id_203,23.571514054859346
id_204,54.5900423943925
id_205,96.60233347877607
id_206,25.997672216569363
id_207,50.459450671944175
id_208,26.800164029100305
id_209,30.196702602503493
id_210,18.832335613533484
id_211,37.92484853512192
id_212,39.4624270336608
id_213,27.839354110877483
id_214,28.9187681094494
id_215,9.670564415999454
id_216,27.406502089435424
id_217,67.6351031867595
id_218,84.89707017727234
id_219,37.01966117750002
id_220,21.004525559253224
id_221,14.785756285842087
id_222,41.67820409653414
id_223,30.785938883869953
id_224,13.890788699353205
id_225,50.38995163723822
id_226,7.4144004425167624
id_227,36.33211569404942
id_228,19.515896573253396
id_229,22.518040324725206
id_230,32.83230271166377
id_231,14.705888430693413
id_232,53.057757877957755
id_233,62.00463169162293
id_234,10.130173181065691
id_235,36.70383151783267
id_236,77.12807744087402
id_237,46.160872174482996
id_238,32.218735559959484
id_239,53.241581955229485
id_240,24.42571371561312
id_241,14.606590235720487
id_242,42.01012886313093
id_243,16.25221589136276
id_244,13.311198140273861
id_245,30.044021074136815
id_246,89.25282207116388
id_247,29.52094035767979
id_248,43.977041293786705
id_249,19.616861572549162
id_250,16.603074397769564
id_251,63.94756215777547
id_252,58.766381708103296
id_253,9.901464359698384
id_254,24.719216496177328
id_255,26.79602188824832
id_256,25.194528907764873
id_257,4.784675380421271
id_258,16.478052663667384
id_259,33.46434493308953
